2, 0.5730078478839529
3, 0.5221289167497647
4, 0.5442370971176693
5, 0.3608572671073815
6, 0.36295580419092804
7, 0.35928915822958996
8, 0.3631403446733934
9, 0.384291792249599
10, 0.3695474984708045
11, 0.3849796806646781
12, 0.35199008195224357
13, 0.40065350619594836
14, 0.37827944245254513
15, 0.3825589477351538
16, 0.3578012788012075
17, 0.3867925649379422
18, 0.3610196961130498
19, 0.3840992690978342
20, 0.3814142519783545
21, 0.37797050101705776
22, 0.3743981999772473
23, 0.3766744830982784
24, 0.37391433313604433
25, 0.37971536356817576
26, 0.37545763106593527
27, 0.3716041216218165
28, 0.38759190324422316
29, 0.3754870153391885
30, 0.38673020763585125
31, 0.3680867809337259
32, 0.37306059874013364
33, 0.37182177035642827
34, 0.3823186523321961
35, 0.3669749230785198
36, 0.3706984544861539
37, 0.3627241393434038
38, 0.37088179097632007
39, 0.37507846676545104
40, 0.3794688047643612
41, 0.3714125928075835
42, 0.3667846563492679
43, 0.3681599942824005
44, 0.3743432145353108
45, 0.3756316856006789
46, 0.3679693565440967
47, 0.37222579273148954
48, 0.378226491212373
49, 0.3719529085060829
50, 0.3714141920406089
51, 0.3743517097693923
52, 0.37323921352506406
53, 0.3691078634571693
54, 0.3716973008027946
55, 0.37311465003187766
56, 0.3666311646407541
57, 0.36478831245257365
58, 0.3629377752833765
59, 0.3649207257856748
60, 0.3689638221065966
61, 0.36617671753345254
62, 0.3647535682349174
63, 0.3662561535492288
64, 0.3688060718721148
65, 0.3752035110426993
66, 0.36953110049030463
67, 0.3692523966520087
68, 0.36350005238323685
69, 0.36207489107412477
70, 0.37339593276818855
71, 0.35855900276246006
72, 0.3594192829124486
73, 0.36481536697861844
74, 0.3675476035902287
75, 0.36104236093865344
76, 0.36252380775311915
77, 0.36265544618214035
78, 0.3625155388863861
79, 0.3567177786032019
80, 0.36712715324236644
81, 0.36120518689092257
82, 0.3653585265389151
83, 0.3545800513772223
84, 0.3665998595722698
85, 0.35766785595051986
86, 0.35523043731385784
87, 0.362564179408626
88, 0.35957530531577264
89, 0.36240234519238945
90, 0.35695718863064113
91, 0.3600768420409658
92, 0.3558340375009086
93, 0.36002460682956483
94, 0.3546735128009533
95, 0.3593117656613608
96, 0.3581035484580878
97, 0.3628210004291011
98, 0.35052501681829235
99, 0.35767540549045934
100, 0.35986410770215294
101, 0.35941147573584203
102, 0.35657768553243024
103, 0.3544659783727893
104, 0.35053254275966655
105, 0.35934460178281824
106, 0.35088341166516396
107, 0.3547837803520231
108, 0.3590877637099514
109, 0.3597576562699642
110, 0.35525725952115045
111, 0.35119493786528516
112, 0.3560842369750408
113, 0.34867047665542833
114, 0.3560746734763723
115, 0.3524838882659642
116, 0.35013453726811355
117, 0.34868778470850703
118, 0.3523494987766023
119, 0.3536817212969875
120, 0.34918731358919974
121, 0.35426512929083354
122, 0.35037426593805
123, 0.34657156364065594
124, 0.3546486440375626
125, 0.35486773893194085
126, 0.35027995750111895
127, 0.3448533666209916
128, 0.34784552016194803
129, 0.34787002611995843
130, 0.3525335804565967
131, 0.34834776801568146
132, 0.3516764229406005
133, 0.34901777918393434
134, 0.3473982390881968
135, 0.34823907083650213
136, 0.3543527556540807
137, 0.3485568652052039
138, 0.3493243549382433
139, 0.3411869537321926
140, 0.34765052610952557
141, 0.34928049725254673
142, 0.34913453164119346
143, 0.3469202007279297
144, 0.34041177711407594
145, 0.3418807584182139
146, 0.3452401888404283
147, 0.3410132910075445
148, 0.34730116022040564
149, 0.3460576813751442
150, 0.34445483985805775
151, 0.34506963725068396
152, 0.35001575245037553
153, 0.34336758979266907
154, 0.34914937062266105
155, 0.3398644728300861
156, 0.34566261855653957
157, 0.34638711693056534
158, 0.34334563124454087
159, 0.3439135651044848
160, 0.346189073011265
161, 0.33907800480352573
162, 0.34472085557895654
163, 0.3400990087397806
164, 0.3416182435747715
165, 0.3409780975315913
166, 0.3376874771168224
167, 0.3404618859870255
168, 0.34538923804768096
169, 0.34370201022516195
170, 0.3408865535164176
171, 0.34381764604835235
172, 0.3404888715353783
173, 0.34238970882573516
174, 0.3411100106665845
175, 0.3427642523596689
176, 0.3391474637997149
177, 0.3416620388811106
178, 0.33689242249665347
179, 0.34092699286367917
180, 0.34233752102613013
181, 0.34054460226182187
182, 0.3426752388270964
183, 0.3427229566476356
184, 0.3417467988913316
185, 0.3367432924610735
186, 0.3403744337160975
187, 0.34045961387867923
188, 0.3361643643605598
189, 0.3430957510989235
190, 0.33590738530467157
191, 0.3332002429612
192, 0.33763020429953966
193, 0.340021191079546
194, 0.33732694203236235
195, 0.3409680686264966
196, 0.339955467749052
197, 0.33429892543789574
198, 0.3382840889988003
199, 0.33562292439998836
200, 0.34005769391690527
400, 0.32561053386245936
700, 0.3133645571641338
800, 0.31576144890100283
989, 0.31407596306584784
1000, 0.31326774539368707
1111, 0.31470559309192797
1500, 0.313243177480796
1571, 0.3142329587200921
1763, 0.3134003507732936
2000, 0.3150610043095906
2494, 0.31776262738981004
2800, 0.32231394750456127
3000, 0.3211945653114108
3959, 0.3313532067987767
4000, 0.3293483957042751
4444, 0.3352196622146626
5000, 0.3339886518854302
6000, 0.34263790434308056
6285, 0.35228809469990935
7055, 0.3584644078002679
9978, 0.385788476349685
11200, 0.3963644980183681
15839, 0.43824727932237445
17778, 0.4536389495352575
25143, 0.5178144892566644
28222, 0.5425463856858411
39912, 0.6375997023554435
44800, 0.6764989472221283
63356, 0.8177969108579655
